amount,norm_amount,game_id,user_id
13.6,0.37777777777777777,242,336
5.2,0.21666666666666667,363,336
5.4,0.0509433962264151,328,336
3.4,0.21383647798742136,151,336
0.6,0.0035502958579881655,191,336
21.0,0.13815789473684212,294,336
16.2,0.07074235807860262,160,336
28.0,0.09090909090909091,59,336
4.4,0.02820512820512821,206,336
46.0,0.2822085889570552,155,336
13.7,0.09785714285714285,192,336
83.0,0.07100085543199315,276,336
63.0,0.08311345646437995,20,336
5.2,0.006364749082007344,90,336
13.5,0.3068181818181818,536,336
10.7,0.0429718875502008,164,336
17.5,0.8333333333333334,947,336
15.3,0.3763157894736842,157,336
28.0,0.13592233009708737,2,336
12.5,0.1865671641791045,234,336
16.7,0.45135135135135135,163,336
6.3,0.027894736842105264,1434,336
2.5,0.009057971014492754,139,336
0.5,0.014285714285714285,15,336
1.3,0.0030373831775700934,67,336
23.0,0.12777777777777777,112,336
58.0,0.20863309352517986,156,336
13.4,0.1810810810810811,179,336
629.0,1.0,74,336
16.1,0.15046728971962617,215,336
13.0,0.04797047970479705,873,336
5.0,0.052083333333333336,452,336
0.3,0.04615384615384615,987,336
4.6,0.0807017543859649,301,336
33.0,1.0,883,336
1.5,0.01764705882352941,153,336
11.7,0.03305084745762712,1004,336
10.4,0.20392156862745098,207,336
14.3,0.0562992125984252,403,336
15.6,0.1356521739130435,314,336
6.3,0.13999999999999999,195,336
9.0,0.05732484076433121,288,336
42.0,0.23076923076923078,31,336
29.0,0.5272727272727272,1214,336
1.1,0.07236842105263158,33,336
41.0,0.03330625507717303,512,336
9.4,0.8245614035087719,545,336
4.2,0.16153846153846155,796,336
10.7,0.31470588235294117,569,336
4.2,0.021649484536082474,541,336
11.7,0.34411764705882353,138,336
2.8,0.40579710144927533,423,336
54.0,0.5510204081632653,397,336
15.4,0.24838709677419354,325,336
1.5,0.057692307692307696,946,336
9.8,0.0809917355371901,414,336
7.4,0.13962264150943396,14,336
10.6,1.0,581,336
17.4,0.023999999999999997,3,336
6.4,0.14883720930232558,172,336
30.0,0.5263157894736842,972,336
8.2,0.264516129032258,1157,337
289.0,0.3812664907651715,20,337
8.4,0.19534883720930232,172,337
29.0,0.12663755458515283,160,337
14.2,0.07675675675675675,24,337
83.0,0.538961038961039,524,337
8.2,0.08541666666666665,452,337
8.0,0.09523809523809523,523,337
127.0,0.616504854368932,2,337
191.0,1.0,1434,337
2.5,0.0030599755201958386,90,337
48.0,0.20512820512820512,21,337
17.9,0.2887096774193548,973,337
33.0,0.4583333333333333,730,337
16.6,0.0538961038961039,59,337
94.0,0.4723618090452261,255,337
60.0,0.5357142857142857,69,337
77.0,0.9493670886075949,930,337
2.0,0.02531645569620253,23,337
0.3,0.0017751479289940828,191,337
5.4,0.1285714285714286,365,337
74.0,0.6788990825688074,436,337
54.0,0.3333333333333333,72,337
195.0,0.4676258992805755,75,337
114.0,0.21755725190839695,40,337
41.0,0.5857142857142857,1238,337
165.0,0.5305466237942122,99,337
137.0,0.15088105726872247,176,337
22.0,0.19469026548672566,819,338
22.0,0.024229074889867842,176,338
32.0,0.08648648648648649,167,338
2.9,0.01407766990291262,2,338
14.7,0.44545454545454544,34,338
97.0,0.062379421221864954,787,338
0.6,0.0606060606060606,564,338
17.5,0.1881720430107527,696,338
0.5,0.026178010471204185,470,338
0.2,0.020833333333333336,1029,338
24.0,0.023483365949119372,38,338
19.5,0.041666666666666664,48,338
0.5,0.028901734104046242,927,338
4.3,0.03805309734513274,366,338
0.3,0.03296703296703297,236,338
13.8,0.05655737704918033,100,338
1.4,0.0016786570743405275,102,338
0.2,0.00011961722488038278,146,338
11.0,0.2972972972972973,163,338
18.2,0.11621621621621621,1005,338
9.5,0.03598484848484849,116,338
12.8,0.010949529512403765,276,338
17.5,0.012839325018341893,104,338
2.1,0.018584070796460177,570,338
1.2,0.06,18,338
2.1,0.041176470588235294,307,338
82.0,0.11549295774647887,51,338
28.0,0.35443037974683544,97,338
3.1,0.007579462102689487,401,338
19.8,0.10702702702702703,24,338
3.9,0.029545454545454545,44,338
0.4,0.0013937282229965157,36,338
0.9,0.04090909090909091,578,338
1.2,0.06666666666666667,136,338
0.6,0.03636363636363636,1493,338
90.0,0.22959183673469388,53,338
25.0,0.030599755201958383,90,338
9.6,0.013241379310344827,3,338
8.9,0.32962962962962966,304,338
11.9,0.09754098360655739,362,338
19.7,0.07269372693726937,39,338
14.3,0.042942942942942944,123,338
21.0,0.0673076923076923,340,338
2.4,1.0,1307,338
27.0,0.07627118644067797,1004,338
2.0,0.030303030303030304,1267,338
30.0,0.01698754246885617,11,338
8.7,0.03152173913043478,139,338
44.0,0.3188405797101449,60,338
4.4,0.03859649122807018,641,338
73.0,0.14202334630350194,385,338
8.3,0.5928571428571429,1033,338
1.8,0.08181818181818182,866,338
44.0,0.03685092127303183,9,338
6.1,0.1326086956521739,633,338
8.4,1.0,611,338
6.0,0.013921113689095127,19,338
11.3,0.041697416974169746,873,338
12.2,0.06009852216748768,763,338
10.4,0.7375886524822696,1015,338
0.5,0.10416666666666667,1266,338
0.3,0.0967741935483871,361,338
1.5,0.11538461538461539,309,338
30.0,0.13513513513513514,1234,338
9.1,0.1421875,367,338
9.5,0.028106508875739646,12,338
10.3,0.33225806451612905,350,338
26.0,0.03485254691689008,408,338
0.5,0.0003248862897985705,380,338
18.5,0.14015151515151514,142,338
2.8,0.09999999999999999,1060,338
3.0,0.02459016393442623,498,338
14.7,0.020164609053497942,634,338
5.6,0.3218390804597701,554,338
34.0,0.2085889570552147,155,338
0.2,0.00012135922330097088,233,338
3.5,0.025925925925925925,861,338
1.5,0.03409090909090909,693,338
26.0,0.11711711711711711,321,338
33.0,0.8918918918918919,1086,338
20.0,0.17857142857142858,69,338
16.9,0.4694444444444444,1109,338
4.0,0.11764705882352941,747,338
3.5,0.005932203389830509,455,338
27.0,0.054989816700611,186,338
78.0,0.3615023474178404,1131,338
0.5,0.016129032258064516,651,338
11.2,0.04933920704845814,446,338
28.0,0.7777777777777778,716,338
0.3,0.02857142857142857,872,338
9.8,0.017021276595744695,460,338
192.0,0.2332928311057108,343,338
4.4,0.005804749340369394,20,338
2.1,0.013815789473684212,294,338
19.9,0.1672268907563025,501,338
0.4,0.0020100502512562816,255,338
22.0,0.04583333333333333,369,338
3.0,0.1,513,338
9.8,0.33793103448275863,473,338
61.0,0.21942446043165467,156,338
2.5,0.07142857142857142,15,338
0.2,0.11111111111111112,1040,338
22.0,0.2018348623853211,436,338
18.7,0.04484412470023981,75,338
4.7,0.13055555555555556,893,338
4.3,0.02227979274611399,77,338
12.1,0.04531835205992509,168,338
17.0,0.17346938775510204,397,338
7.2,0.1125,82,338
9.2,0.09583333333333333,452,338
18.0,0.061016949152542375,22,338
9.3,0.009244532803180916,317,338
4.0,0.9302325581395349,1105,338
4.8,0.07868852459016393,928,338
1.6,0.32653061224489793,1276,338
42.0,0.04238143289606458,145,338
2.6,0.006190476190476191,318,338
0.5,0.050505050505050504,224,338
1.4,0.003004291845493562,10,338
12.2,0.010192147034252298,211,338
1.0,0.03225806451612903,948,338
3.1,0.020945945945945947,803,338
11.7,0.28157894736842104,157,338
1.4,0.00813953488372093,478,338
8.8,1.0,1495,338
8.0,0.18181818181818182,632,338
28.0,0.15555555555555556,496,338
25.0,0.040257648953301126,71,338
0.6,0.003409090909090909,30,338
11.6,0.029943502824858755,428,338
0.2,0.0019417475728155341,149,338
15.4,0.13873873873873874,190,338
10.7,0.26097560975609757,531,338
0.7,0.001715686274509804,140,338
0.4,0.0037735849056603774,1025,338
0.9,0.02903225806451613,734,338
0.3,0.0062499999999999995,322,338
2.0,0.10309278350515465,1494,338
0.4,0.016666666666666666,971,338
0.2,0.004166666666666667,813,338
13.0,0.11304347826086956,314,338
27.0,0.13170731707317074,975,338
5.2,0.03132530120481928,148,338
3.5,0.9722222222222222,552,338
0.9,0.04090909090909091,825,338
9.2,0.005552202776101388,246,338
23.0,0.20909090909090908,547,338
6.4,0.3047619047619048,989,338
8.0,0.057971014492753624,387,338
4.9,0.026063829787234045,129,338
1.4,0.004545454545454545,59,338
33.0,0.054817275747508304,379,338
5.0,0.617283950617284,974,338
0.6,0.00045523520485584216,421,338
14.6,0.02891089108910891,548,338
30.0,0.38461538461538464,56,338
27.0,0.19424460431654678,137,338
1.8,0.023076923076923078,1167,338
1.4,0.016091954022988506,579,338
2.1,0.0030612244897959186,120,338
1.7,0.005396825396825396,356,338
0.4,0.0033613445378151263,591,338
0.1,0.002325581395348837,172,338
2.8,0.05714285714285714,518,338
7.1,0.1290909090909091,1440,338
3.2,0.03076923076923077,27,338
0.6,0.03061224489795918,599,338
3.1,0.03406593406593407,527,338
4.7,0.12051282051282051,411,338
6.8,0.10967741935483871,325,338
0.3,0.03571428571428571,1126,338
12.6,0.17027027027027025,179,338
0.3,0.2727272727272727,772,338
5.0,0.125,453,338
0.7,0.0673076923076923,1331,338
11.4,0.04978165938864629,160,338
9.0,0.16363636363636364,587,338
11.5,0.007671781187458306,175,338
11.7,0.12588235294117647,577,338
19.2,0.018658892128279883,111,338
37.0,0.030056864337936636,512,338
7.5,0.19230769230769232,110,338
12.9,0.039209726443769,208,338
1.1,0.02291666666666667,278,338
18.7,0.0751004016064257,164,338
24.0,0.07717041800643087,99,338
5.0,0.32894736842105265,33,338
17.4,0.14871794871794872,122,338
6.7,0.003817663817663818,8,338
10.7,0.6564417177914109,342,338
67.0,0.10651828298887123,74,338
0.8,0.01,235,338
12.0,0.07142857142857142,101,338
0.1,0.02702702702702703,922,338
0.6,0.010526315789473684,972,338
2.7,0.12272727272727274,96,339
3.2,0.002190280629705681,174,339
2.7,0.019285714285714288,192,339
11.3,0.15270270270270273,179,339
0.5,0.016129032258064516,350,339
7.3,0.008869987849331714,343,339
4.9,0.06202531645569621,97,339
10.6,0.905982905982906,194,339
5.7,0.042222222222222223,861,339
14.1,0.39166666666666666,1109,339
6.6,0.004977375565610859,310,339
58.0,0.06387665198237885,176,339
1.5,0.0014677103718199608,38,339
0.2,0.18181818181818182,1082,339
0.5,0.016129032258064516,986,339
0.5,0.031446540880503145,151,339
0.6,0.005555555555555556,472,339
0.3,0.006818181818181818,529,339
3.2,0.014414414414414415,321,339
0.2,0.05555555555555556,553,339
0.1,0.010869565217391306,824,339
5.0,0.025906735751295335,296,339
2.3,0.04791666666666666,278,339
3.1,0.03406593406593407,517,339
0.2,0.013698630136986302,1104,339
1.0,0.045454545454545456,825,339
0.2,0.0425531914893617,1436,339
0.2,0.006060606060606061,1496,339
0.1,0.00019083969465648855,40,339
2.2,0.034375,367,339
1.5,0.005434782608695652,139,339
30.0,0.09646302250803858,99,339
1.6,0.020253164556962026,23,339
20.0,0.027586206896551724,3,339
10.9,0.15797101449275364,474,339
0.2,0.04878048780487806,1087,339
2.0,0.006779661016949152,22,339
0.6,0.002912621359223301,2,339
12.0,0.06030150753768844,255,340
23.0,0.056790123456790124,480,340
1168.0,0.5593869731800766,1181,340
0.5,0.011627906976744186,61,340
38.0,0.18446601941747573,2,340
0.1,0.0005681818181818183,30,340
83.0,0.22432432432432434,167,340
0.3,0.0069767441860465115,172,341
41.0,0.19902912621359223,2,341
1.1,0.013095238095238096,50,342
56.0,0.045491470349309504,512,342
51.0,0.12085308056872038,161,342
7.9,0.26333333333333336,669,342
4.1,0.030392156862745094,695,342
11.4,0.1701492537313433,234,342
4.7,1.0,1436,342
25.0,0.7352941176470589,98,342
22.0,0.1864406779661017,119,342
45.0,0.26785714285714285,121,342
7.5,0.6944444444444444,1076,342
45.0,0.21844660194174756,2,342
4.8,0.11162790697674418,172,342
14.9,0.5321428571428571,643,342
423.0,0.9038461538461539,48,342
3.6,0.04390243902439025,721,342
29.0,0.04184704184704185,26,342
6.4,0.08888888888888889,147,342
0.4,0.045454545454545456,1192,342
11.9,0.052192982456140354,912,342
3.1,0.08857142857142858,15,342
95.0,0.3242320819112628,543,342
27.0,0.08766233766233766,59,342
3.1,0.08378378378378379,163,342
19.9,0.017023096663815226,276,342
1.4,0.03684210526315789,909,342
74.0,0.18004866180048662,141,342
16.4,0.06051660516605165,39,342
0.6,0.002247191011235955,168,342
16.4,0.13781512605042015,501,342
717.0,0.7235116044399597,145,342
1.1,0.3055555555555556,868,342
60.0,0.2564102564102564,21,342
30.0,0.03303964757709251,176,342
105.0,0.33762057877813506,99,342
12.4,0.11923076923076924,27,342
189.0,0.24934036939313983,20,342
17.9,0.4972222222222222,327,342
9.3,0.465,665,342
0.3,0.001282051282051282,419,342
0.2,0.0003048780487804878,29,342
0.8,0.07920792079207921,843,342
128.0,0.3069544364508393,75,342
35.0,0.1282051282051282,778,342
2.3,0.023469387755102038,910,342
0.7,0.0012589928057553956,281,342
1.2,0.007361963190184049,155,342
0.6,0.03773584905660377,151,342
3.1,0.484375,247,342
3.1,0.1597938144329897,113,342
6.7,0.5775862068965517,260,342
9.2,1.0,824,342
23.0,0.05609756097560976,5,342
18.3,0.2472972972972973,179,342
0.3,0.0035714285714285713,523,342
25.0,0.3424657534246575,91,342
40.0,0.7692307692307693,46,342
28.0,0.49122807017543857,972,342
54.0,0.5806451612903226,303,342
21.0,0.14285714285714285,109,342
7.9,0.01299342105263158,63,342
1.7,0.7727272727272726,1115,342
0.2,0.015384615384615385,309,342
0.3,0.00909090909090909,34,342
91.0,0.5909090909090909,524,342
7.4,0.15416666666666667,278,342
5.7,1.0,1051,342
18.3,0.13071428571428573,192,342
12.6,0.23333333333333334,37,342
187.0,1.0,802,342
3.8,0.42696629213483145,990,342
29.0,0.4915254237288136,279,342
23.0,0.2911392405063291,97,342
7.9,0.401015228426396,609,342
8.8,1.0,682,342
143.0,0.2729007633587786,40,342
788.0,0.6798964624676446,386,342
2.2,0.5365853658536587,1087,342
35.0,0.20710059171597633,191,342
3.0,0.07142857142857142,365,342
23.0,0.27058823529411763,153,342
86.0,0.07433016421780467,64,342
1.1,0.0008345978755690441,421,342
98.0,0.11680572109654351,25,342
75.0,0.10344827586206896,3,342
1.5,0.01764705882352941,153,343
1.1,0.11111111111111112,224,343
0.6,0.09999999999999999,57,343
0.2,0.002631578947368421,998,343
3.1,0.003399122807017544,917,343
8.4,0.08750000000000001,452,343
40.0,0.1941747572815534,2,343
14.6,0.012607944732297064,418,343
17.1,0.5029411764705882,98,343
18.0,0.021454112038140644,25,343
175.0,0.4196642685851319,75,343
4.3,0.02638036809815951,155,343
0.1,0.00625,1251,343
4.7,0.34306569343065696,344,343
2.4,0.0031662269129287598,20,343
1.2,0.032432432432432434,163,343
7.6,0.24516129032258063,350,343
0.6,0.0014018691588785046,67,343
104.0,0.25679012345679014,480,343
0.6,0.0011673151750972762,385,343
23.0,0.16428571428571428,192,343
4.4,0.6470588235294118,607,343
37.0,0.2,115,343
11.2,0.06666666666666667,101,343
10.5,0.007186858316221766,174,343
2.6,0.05652173913043478,262,343
0.1,0.0003690036900369004,39,343
3.1,0.09130434782608696,1161,343
1.3,0.125,177,343
16.7,0.05422077922077922,59,343
0.9,0.04090909090909091,197,343
0.8,0.020512820512820513,110,343
36.0,0.32432432432432434,190,343
4.3,0.2945205479452055,330,343
2.1,0.060000000000000005,15,343
33.0,0.3235294117647059,748,343
1.7,0.08095238095238096,406,343
0.3,0.00021961932650073205,223,343
8.3,0.43455497382198954,285,343
19.1,0.06518771331058021,543,343
0.2,0.11111111111111112,672,343
44.0,0.1981981981981982,321,343
2.1,0.125,597,343
11.8,0.11346153846153847,27,343
2.8,0.06666666666666667,365,343
5.4,0.12558139534883722,172,343
109.0,0.17927631578947367,63,343
8.3,0.07614678899082569,436,343
5.1,0.03669064748201439,137,343
11.4,0.07402597402597402,524,343
0.5,0.1111111111111111,770,343
1.0,0.014925373134328358,590,343
3.6,0.029508196721311476,134,343
22.0,0.27848101265822783,97,343
12.8,0.05589519650655022,160,343
16.4,0.13781512605042015,501,343
7.3,0.06134453781512605,591,343
1.1,0.04782608695652174,225,343
3.4,0.002992957746478873,49,343
0.6,0.004545454545454545,593,343
27.0,0.17307692307692307,206,343
20.0,0.9523809523809523,989,343
25.0,1.0,396,343
6.6,0.009103448275862068,3,343
79.0,0.4876543209876543,72,343
3.3,0.11,266,343
16.0,0.17582417582417584,527,343
1.0,0.017241379310344827,158,343
113.0,0.1383108935128519,90,343
1.9,0.041304347826086954,73,343
38.0,0.12218649517684887,99,343
0.6,0.04411764705882353,608,343
23.0,0.12432432432432433,24,343
1.5,0.01327433628318584,413,343
3.5,0.046052631578947366,444,343
7.6,0.2303030303030303,34,343
1.6,0.05333333333333334,673,343
1.8,0.004591836734693878,53,343
6.6,0.022916666666666665,85,343
14.7,0.25789473684210523,972,343
2.8,0.4444444444444444,42,343
6.3,0.014617169373549883,19,343
13.7,0.08106508875739644,191,343
0.6,0.05128205128205128,194,343
38.0,0.05483405483405483,26,343
2.2,0.030136986301369864,652,343
1.0,0.06578947368421052,33,343
37.0,0.022129186602870814,146,343
19.5,0.5735294117647058,569,343
0.6,0.001016949152542373,455,343
0.9,0.000600400266844563,175,343
13.4,0.37222222222222223,327,343
1.6,0.06956521739130435,1205,344
2.8,0.22950819672131148,1065,344
1.4,0.03783783783783783,163,344
18.3,0.18673469387755104,397,344
0.9,0.06923076923076923,309,344
14.2,0.3302325581395349,172,344
2.3,0.03538461538461538,914,344
0.4,0.0025974025974025974,524,344
0.1,0.0076335877862595426,189,344
3.7,0.08043478260869566,262,344
18.9,0.08289473684210526,912,344
1.5,0.012711864406779662,93,344
1.2,0.019047619047619046,1204,344
0.9,0.09183673469387754,1106,344
14.0,0.042042042042042045,123,344
3.0,0.07142857142857142,365,344
62.0,0.0985691573926868,74,344
0.2,0.0009216589861751152,638,344
0.2,0.02,1286,344
13.3,0.17972972972972973,179,344
25.0,0.020308692120227456,512,344
0.3,0.06666666666666667,770,344
17.3,0.16634615384615387,27,344
6.6,0.009821428571428571,1027,344
2.2,0.9166666666666667,1107,344
0.3,0.06976744186046512,957,344
0.2,0.012195121951219514,395,344
6.0,0.026200873362445413,160,344
0.2,0.0008,829,344
40.0,0.21978021978021978,185,344
0.8,0.008791208791208791,339,344
2.8,0.015135135135135135,24,344
55.0,0.24774774774774774,321,344
0.7,0.051094890510948905,344,344
0.3,0.05172413793103448,588,344
8.1,0.026298701298701297,59,344
22.0,0.3013698630136986,91,344
0.2,0.001769911504424779,413,344
0.7,0.005185185185185185,861,344
40.0,0.4166666666666667,595,344
28.0,0.05343511450381679,40,344
0.2,0.00047393364928909954,161,344
2.1,0.061764705882352944,569,344
2.2,0.6111111111111112,552,344
1.7,0.04358974358974359,694,344
2.6,0.017687074829931974,109,344
5.8,0.1611111111111111,885,344
0.2,0.011904761904761904,597,344
0.2,0.02173913043478261,993,344
315.0,0.65625,369,344
1.5,0.015306122448979591,360,344
0.1,0.022727272727272728,227,344
6.8,0.24285714285714285,1446,344
0.6,0.07142857142857142,254,344
0.1,0.004166666666666667,152,344
0.8,0.022222222222222223,230,344
4.6,0.038655462184873944,591,344
0.6,0.012499999999999999,322,344
16.0,0.04878048780487805,187,344
0.1,0.008547008547008548,194,344
3.1,0.08611111111111111,242,344
1.9,0.0011363636363636363,146,344
0.7,0.007216494845360824,697,344
0.9,0.01730769230769231,46,344
4.4,0.8,1063,344
0.1,6.6711140760507e-05,175,344
16.3,0.021503957783641163,20,344
0.1,0.010101010101010102,564,344
0.9,0.002158273381294964,766,344
5.4,0.03333333333333333,72,344
0.6,0.0035714285714285713,121,344
2.0,0.007633587786259542,467,344
0.2,0.0002886002886002886,26,344
0.4,0.04123711340206186,282,344
6.3,0.03865030674846626,155,344
123.0,0.124117053481332,145,344
4.6,0.8363636363636363,775,344
1.1,0.10576923076923077,177,344
0.5,0.0030120481927710845,128,344
0.5,0.022727272727272728,96,344
173.0,0.4209245742092457,141,344
3.1,0.0775,453,344
0.3,0.013043478260869565,184,344
3.6,0.002635431918008785,223,344
19.9,0.06909722222222221,85,344
0.1,0.029411764705882356,585,344
1.1,0.0005994550408719347,287,344
4.6,0.010747663551401868,67,344
0.6,0.0035502958579881655,191,344
0.7,0.021875,767,344
0.4,0.0380952380952381,1116,344
15.0,0.055350553505535055,39,344
15.5,0.1962025316455696,97,344
0.2,0.00033840947546531303,256,344
0.9,0.004368932038834952,2,344
10.7,0.02482598607888631,19,344
3.1,0.039240506329113925,23,344
19.5,0.02689655172413793,3,344
0.3,0.0037974683544303796,1052,344
82.0,0.19664268585131894,75,344
0.3,0.08333333333333333,868,344
0.2,0.000819672131147541,100,344
4.0,0.12121212121212122,34,344
31.0,0.04975922953451043,422,344
0.6,0.014634146341463414,653,344
0.7,0.03664921465968586,285,344
0.1,0.00819672131147541,657,344
1.5,0.004054054054054054,167,344
0.8,0.03636363636363637,551,344
0.7,0.005,192,344
0.1,0.018181818181818184,1012,344
0.4,0.005,235,344
1.4,0.09722222222222221,229,344
0.2,0.007407407407407408,830,344
0.3,0.3,1127,344
0.3,0.013043478260869565,154,344
0.4,0.028169014084507046,274,344
4.1,0.0640625,82,344
13.0,0.05555555555555555,21,344
3.1,0.13636363636363638,1002,344
3.0,0.16304347826086957,1084,344
1.0,0.0136986301369863,652,344
0.6,0.007594936708860759,23,345
0.9,0.011538461538461539,56,345
218.0,0.5227817745803357,75,345
2.8,0.26666666666666666,1101,345
4.1,0.013311688311688311,59,345
6.6,0.360655737704918,1016,345
1.8,0.007860262008733625,160,345
0.1,0.00042735042735042735,21,345
3.2,0.1391304347826087,769,345
1.2,0.12244897959183672,1241,345
3.5,0.02258064516129032,76,345
6.2,0.023938223938223938,6,345
0.7,0.02,929,345
2.3,0.003172413793103448,3,345
0.4,0.020100502512562818,311,345
7.0,0.023026315789473683,135,345
0.5,0.033112582781456956,1287,345
1.8,0.11320754716981132,151,345
14.0,0.20588235294117646,58,345
3.0,0.46153846153846156,987,345
5.2,0.006860158311345647,20,345
1.9,0.009223300970873786,2,345
36.0,0.057233704292527825,74,345
2.0,0.006756756756756757,1005,345
3.3,0.09705882352941175,98,346
16.0,0.10457516339869281,88,346
0.2,0.00392156862745098,272,346
50.0,0.3597122302158273,137,346
32.0,0.13675213675213677,21,346
2.5,0.01256281407035176,255,346
10.6,0.03911439114391144,39,346
35.0,0.2536231884057971,60,346
10.9,0.31142857142857144,929,346
44.0,0.06995230524642289,74,346
61.0,0.19614147909967847,99,346
3.6,1.0,552,346
36.0,0.05194805194805195,26,346
13.0,0.3157894736842105,157,346
0.4,0.013793103448275864,774,346
953.0,0.44776828110161443,1455,346
5.0,0.11627906976744186,172,346
0.2,0.0029850746268656717,234,346
13.5,0.018620689655172412,3,346
3.0,0.0011406844106463879,1283,346
327.0,0.0969176052163604,1448,346
346.0,1.0,1274,346
48.0,0.041060735671514116,276,346
1.2,0.14814814814814814,220,346
21.0,0.375,1062,346
289.0,0.05953878406708595,1363,346
4.8,0.0183206106870229,467,346
24.0,0.08362369337979095,36,346
10.3,0.2710526315789474,623,346
1.0,0.0048543689320388345,2,346
9.5,0.12837837837837837,179,346
77.0,0.7835051546391752,1437,346
2.1,0.42857142857142855,1276,346
6.4,0.029906542056074768,1160,346
7.1,0.043558282208588955,155,346
8.5,0.08854166666666667,452,346
9.9,0.0951923076923077,27,346
32.0,0.04221635883905013,20,346
20.0,0.05405405405405406,167,346
25.0,0.44642857142857145,701,346
48.0,0.43243243243243246,190,346
4.0,0.18181818181818182,560,346
2.4,0.1610738255033557,1176,346
14.0,0.11764705882352941,591,346
3.9,0.049367088607594936,23,346
28.0,0.033373063170441,25,346
1.2,0.01643835616438356,91,346
14.8,0.017982989064398543,343,346
1.2,0.03,453,346
2.0,0.0196078431372549,748,346
16.0,0.36363636363636365,536,346
5.1,0.009732824427480915,40,346
2.4,0.6666666666666666,553,346
22.0,0.22916666666666666,595,346
644.0,0.30842911877394635,1181,346
1.9,0.02435897435897436,1167,346
8.6,0.11186440677966102,1391,346
0.7,0.0026217228464419473,168,346
2.4,0.03529411764705882,58,346
0.7,0.0006469500924214417,757,346
2.6,0.07428571428571429,41,346
15.5,0.2246376811594203,474,346
31.0,0.3163265306122449,397,346
10.0,0.2222222222222222,195,346
37.0,0.08872901678657075,75,346
1.2,0.024999999999999998,278,346
4.2,0.014583333333333334,85,346
4.9,0.09074074074074075,793,346
1000.0,0.5596175478065242,1451,346
104.0,0.2593516209476309,1492,346
13.5,0.07297297297297298,24,346
1.8,0.015254237288135594,93,346
5.0,0.01524390243902439,187,346
10.6,0.03183183183183183,123,346
15.9,0.15,328,346
13.1,0.01225444340505145,89,346
0.8,0.021621621621621623,163,346
12.2,0.6594594594594594,1070,346
2.2,0.02619047619047619,50,346
7.3,0.06033057851239669,150,346
23.0,0.6764705882352942,138,346
0.4,0.001639344262295082,100,346
65.0,0.42207792207792205,524,346
19.7,0.9380952380952381,670,346
3.4,0.00788863109048724,19,346
12.0,0.00974817221770918,512,346
4.7,0.01525974025974026,59,346
2.3,0.012777777777777777,329,346
2.2,0.02291666666666667,595,347
71.0,0.1,51,347
0.3,0.002654867256637168,413,347
12.7,0.04305084745762711,22,347
1.3,0.010655737704918034,498,347
10.7,0.0371647509578544,284,347
16.1,0.14,314,347
42.0,0.18552036199095023,875,347
29.0,0.717948717948718,383,347
1.2,0.030769230769230767,411,347
5.0,0.00427715996578272,276,347
7.8,0.09999999999999999,56,347
0.8,0.08080808080808081,564,347
0.4,0.032,954,347
3.5,0.00425273390036452,343,347
7.1,0.08987341772151898,97,347
1.3,0.08227848101265822,647,347
10.0,0.20833333333333334,278,347
2.4,0.007817589576547232,959,347
2.6,0.042105263157894736,157,347
10.4,0.13,235,347
2.2,0.06666666666666667,34,347
5.1,0.008108108108108107,74,347
0.9,0.07142857142857144,1075,347
19.2,0.07710843373493975,919,347
17.8,0.06180555555555556,1039,347
19.6,0.07232472324723248,39,347
170.0,0.4336734693877551,53,347
3.4,0.12142857142857143,1060,347
8.0,0.009791921664626682,90,347
13.4,0.05851528384279476,160,347
43.0,0.12912912912912913,123,347
0.3,0.008108108108108109,336,347
26.0,0.18705035971223022,137,347
0.8,0.05925925925925926,103,347
7.8,0.25161290322580643,94,347
1.4,0.011965811965811965,122,347
0.3,0.011538461538461537,796,347
39.0,0.039354187689202826,145,347
0.8,0.01951219512195122,531,347
4.0,0.24539877300613497,342,347
13.2,0.10909090909090909,150,347
5.6,0.006674612634088199,25,347
0.6,0.006382978723404255,86,347
0.6,0.0015189873417721519,788,347
4.0,0.0625,82,347
0.6,0.03389830508474576,315,347
3.2,0.01576354679802956,763,347
1.4,0.0013698630136986301,38,347
19.1,0.11717791411042945,155,347
14.9,0.08054054054054054,24,347
10.0,0.09345794392523364,215,347
22.0,0.021379980563654033,111,347
3.5,0.11290322580645161,350,347
7.9,0.019362745098039216,140,347
18.4,0.025379310344827585,3,347
5.3,0.14324324324324325,163,347
26.0,0.04961832061068702,40,347
29.0,0.06775700934579439,67,347
0.7,0.02258064516129032,771,347
0.2,0.021052631578947368,217,347
1.4,0.041176470588235294,83,347
10.5,0.3088235294117647,1387,347
4.0,0.025974025974025976,524,347
6.5,0.13541666666666666,839,347
0.2,0.0001725625539257981,386,347
5.0,0.017361111111111112,85,347
0.2,0.00392156862745098,207,347
71.0,0.06761904761904762,95,347
0.3,0.0046875,214,347
5.3,0.006992084432717678,20,347
0.5,0.013888888888888888,327,347
0.3,0.0047619047619047615,117,347
14.2,0.03405275779376499,75,347
9.0,0.2903225806451613,734,347
21.0,1.0,989,347
32.0,0.13675213675213677,21,347
8.7,0.03609958506224066,456,347
34.0,0.1650485436893204,2,347
0.9,0.125,985,347
4.7,0.0034482758620689655,104,347
2.4,0.02162162162162162,190,347
6.6,0.1346938775510204,518,347
0.4,0.005263157894736842,533,347
4.1,0.128125,984,347
5.9,0.02234848484848485,116,347
0.1,0.00013717421124828533,634,347
